"plotnumber","sourceyr","ecoregion","ecoregion_title","ecodistr","ecodistr_title","ecosite","ecosite_title","ecosite_soil_component","mean_tree_age_year","dominanttree","dominantshrub","dominantherb","dominantcryptogam","laivascular","laitotal","position","slope_position_title","aspect","aspect_cardinal","slope","slope_class_degrees_title","drainage","drainage_title","seepage","elevation_m","mr","soil_moisture_class_title","pm","parent_material_title","order_soil","soil_order_title","grgroup","soil_great_group_title","subgrp","soil_subgroup_title","cf_percent_120","particlesizeclassname_dom_0_30","depth_to_bedrock_cm","depth_to_water_table_cm","depth_to_root_restricting_cm","depth_of_organic_matter_cm","total_live_cover_percent","unknown_taxa_total_cover_percent","number_of_taxa_after_transform","calcareous_0_30"
1380,"2002","BS","Boreal Shield","C9","Pasfield Lake Plain","BS4","Jack pine - black spruce/feathermoss","Moderately dry sand","57.5999984700000000","PINUBAN","ALNUCRI","GRAMSPP","PLEUSCH","54.2600000000000000","60.9600000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,343,"2.0000000000000000","Moderately Dry","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",79,"Loamy",83,,83,5,"73.2600000000000000","0.5000000000000000",26,"non-calcareous"
1382,"1999 2000","BS","Boreal Shield","D4","Foster Upland","BS14","White birch/lingonberry - Labrador tea","Moderately dry sand",,"BETUPAP","VIBUEDU","CORNCAN","PLEUSCH","152.1500000000000000","155.2500000000000000",7,"Level",150,"S",1,"0 – 0.5 degrees",3,"Well",0,526,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",88,"Loamy",,0,,10,"160.8900000000000000","0.0000000000000000",39,"non-calcareous"
1383,"1999 2000","BS","Boreal Shield","D4","Foster Upland","BS14","White birch/lingonberry - Labrador tea","Moderately dry sand",,"BETUPAP","LEDUGRO","CORNCAN","BRYOSPP","107.1100000000000000","109.4100000000000000",5,"Toe Slope",70,"E",2,"0.5 – 2.0 degrees",2,"Rapid",0,517,"2.0000000000000000","Moderately Dry","7.0000000000000000","Organic","1.0000000000000000","Organic","18","Folisol","HEM","Hemic",86,"Boulder Pavement",,,,10,"109.5100000000000000","1.7500000000000000",28,"non-calcareous"
1384,"2002","BS","Boreal Shield","C9","Pasfield Lake Plain","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","54.3333320600000000","PINUBAN","VACCMYR",,"CLADMIT","28.0100000000000000","71.8600000000000000",2,"Upper Slope",279,"W",2,"0.5 – 2.0 degrees",1,"Very rapid",0,339,"1.0000000000000000","Dry","9.0000000000000000","Rock","8.0000000000000000","Nonsoil","19","Nonsoil","NS",,63,"Bedrock",7,,7,5,"86.7600000000000000","0.0000000000000000",26,"non-calcareous"
1386,"1999 2000","BS","Boreal Shield","D4","Foster Upland","BS17","Black spruce treed bog","Very moist mesic organic","132.6666718000000000","PICEMAR","LEDUGRO","RUBUCHA","PLEUSCH","117.8000000000000000","171.8000000000000000",6,"Depression",999,"L",1,"0 – 0.5 degrees",6,"Poor",1,513,"8.0000000000000000","Very Moist","3.0000000000000000","Morainal","2.0000000000000000","Gleysolic","22","Humic","REG","Rego",9,"Loamy",55,,55,30,"218.7400000000000000","0.0000000000000000",21,"non-calcareous"
1388,"1999 2000","BP","Boreal Plain","E19","La Ronge Lowland","BP20","Labrador tea shrubby bog","Wet fibric organic",,,"LEDUGRO","RUBUCHA","CLADMIT","61.6500000000000000","64.4500000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",1,428,"11.0000000000000000","Very Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","1","Fibrisol","TYP","Typic",0,"Organic Fibric",,0,,160,"141.2500000000000000","3.5000000000000000",12,"non-calcareous"
1389,"1999 2000","BP","Boreal Plain","E19","La Ronge Lowland","BP20","Labrador tea shrubby bog","Wet fibric organic",,,"LEDUGRO","SMILTRI","CLADMIT","61.7500000000000000","68.7000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,396,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","1","Fibrisol","TYP","Typic",0,"Organic Fibric",,60,,160,"94.0100000000000000","1.7500000000000000",17,"non-calcareous"
1392,"1999 2000","TS","Taiga Shield","B1","Uranium City Upland","TS4","Black spruce/lingonberry/feathermoss","Moderately dry silty sand","81.0000000000000000","PICEMAR","LEDUGRO","PETAPAL","HYLOSPL","175.6300000000000000","233.1800000000000000",3,"Mid Slope",225,"S",2,"0.5 – 2.0 degrees",5,"Imperfect",0,230,"8.0000000000000000","Very Moist","4.0000000000000000","Lacustrine","2.0000000000000000","Gleysolic","4","Luvic","ORT","Orthic",0,"Fine-Clayey",75,,75,15,"242.1300000000000000","3.7500000000000000",35,"non-calcareous"
1394,"2002","BS","Boreal Shield","C9","Pasfield Lake Plain","BS4","Jack pine - black spruce/feathermoss","Moderately dry sand","83.0000000000000000","PICEMAR","ALNUCRI",,"CLADSPP","66.5100000000000000","99.0100000000000000",3,"Mid Slope",303,"W",4,"5.0 – 9.0 degrees",2,"Rapid",0,372,"3.0000000000000000","Moderately Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",27,"Loamy",,,,4,"95.1700000000000000","0.0000000000000000",24,"non-calcareous"
1398,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","100.0000000000000000","PICEMAR","LEDUGRO","MAIACAN","PLEUSCH","43.3200000000000000","133.5200000000000000",7,"Level",210,"S",2,"0.5 – 2.0 degrees",4,"Moderately well",0,,"5.0000000000000000","Very Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",0,"Sandy",,,,7,"138.2500000000000000","0.5000000000000000",28,"non-calcareous"
1399,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP22","Open bog","Wet humic organic",,,"LEDUGRO","GRAMSPP","PLEUSCH","40.8000000000000000","44.8000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",1,502,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","2.0000000000000000","Gleysolic","5","Gleysol","ORT","Orthic",0,"Sandy",,0,,3,"60.2500000000000000","0.7500000000000000",19,"non-calcareous"
1400,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP9","White spruce - trembling aspen/feathermoss","Fresh sand","45.5000000000000000","POPUTRE","VACCMYR","LYCOCOM","HYLOSPL","150.7000000000000000","154.8000000000000000",2,"Upper Slope",200,"S",3,"2.0 – 5.0 degrees",2,"Rapid",0,510,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",4,"Sandy",,,,4,"158.2500000000000000","0.5000000000000000",25,"non-calcareous"
1401,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP11","White birch - white spruce - balsam fir","Fresh sandy clay loam","61.5000000000000000","BETUPAP","ROSAACI","CORNCAN","HYLOSPL","162.3850000000000000","171.8350000000000000",2,"Upper Slope",204,"S",4,"5.0 – 9.0 degrees",5,"Imperfect",0,,"8.0000000000000000","Very Moist","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",0,"Sandy",,,,6,"180.2300000000000000","0.0000000000000000",41,"non-calcareous"
1402,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP6","Trembling aspen/beaked hazel/sarsaparilla","Fresh loamy sand","121.5000000000000000","POPUTRE","CORNSTO","MAIACAN","HYLOSPL","51.6300000000000000","61.9800000000000000",1,"Crest",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,510,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",0,"Sandy",,,,5,"69.7700000000000000","0.7550000000000000",35,"non-calcareous"
1403,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP13","White spruce - balsam fir/feathermoss","Fresh sandy clay loam","74.0000000000000000","ABIEBAL","RUBUIDA","ARALNUD","PLEUSCH","103.4500000000000000","111.2000000000000000",3,"Mid Slope",68,"E",4,"5.0 – 9.0 degrees",3,"Well",0,520,"3.0000000000000000","Moderately Fresh","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",0,"Loamy",,,,5,"120.7500000000000000","0.0000000000000000",31,"non-calcareous"
1404,"2002","BS","Boreal Shield","C9","Pasfield Lake Plain","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","86.3333358800000000","PINUBAN","VACCMYR",,"CLADMIT","13.8200000000000000","78.9200000000000000",4,"Lower Slope",151,"S",2,"0.5 – 2.0 degrees",2,"Rapid",0,397,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","DUR","Duric",3,"Sandy",,,66,3,"94.0100000000000000","0.0000000000000000",20,"non-calcareous"
1405,"2002","BS","Boreal Shield","C9","Pasfield Lake Plain","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","122.5000000000000000","PINUBAN","ARCTUVA",,"CLADMIT","23.8650000000000000","70.3150000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,398,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",24,"Sandy",,,,2,"81.0200000000000000","0.0000000000000000",20,"non-calcareous"
1408,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","115.0000000000000000","PICEMAR","LEDUGRO","EQUISYL","PLEUSCH","116.8100000000000000","151.2100000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",1,517,"8.0000000000000000","Very Moist","5.0000000000000000","Glacial-lacustrine","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",0,"Loamy",,,,28,"156.5100000000000000","0.5000000000000000",17,"non-calcareous"
1409,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP9","White spruce - trembling aspen/feathermoss","Fresh sand","111.1250000000000000","POPUBAL","VACCMYR","LYCOCOM","PLEUSCH","117.3550000000000000","222.3550000000000000",4,"Lower Slope",70,"E",3,"2.0 – 5.0 degrees",5,"Imperfect",0,,"7.0000000000000000","Moist","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",0,"Sandy",,,,9,"194.9000000000000000","0.5000000000000000",36,"non-calcareous"
1412,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP3","Jack pine/feathermoss","Moderately fresh loamy sand","76.5000000000000000","PINUBAN","ARCTUVA","MAIACAN","CLADMIT","37.6200000000000000","54.5700000000000000",1,"Crest",270,"W",2,"0.5 – 2.0 degrees",2,"Rapid",0,473,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ORT","Orthic",0,"Sandy",,,,2,"51.5200000000000000","2.0000000000000000",32,"non-calcareous"
1413,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP4","Jack pine - trembling aspen/feathermoss","Moderately fresh sand","47.5000000000000000","PINUBAN","ARCTUVA","HIERUMB","CLADSPP","95.3600000000000000","140.7600000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,464,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","GLE","Gleyed ",0,"Sandy",,,,3,"136.7500000000000000","21.2500000000000000",40,"non-calcareous"
1417,"2003","BP","Boreal Plain","G12","La Corne Plain","BP1","June grass - mountain goldenrod grassland","Moderately fresh loamy sand",,,"ARCTUVA","KOELCRI","CLADMIT","16.3250000000000000","23.4750000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,466,"5.0000000000000000","Very Fresh","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",,"Sandy",,,,2,"30.0400000000000000","1.7500000000000000",23,"non-calcareous"
1418,"2003","BP","Boreal Plain","G12","La Corne Plain","BP1","June grass - mountain goldenrod grassland","Moderately fresh loamy sand",,,"AMELALN","JUNCBAL","CLADMIT","43.3600000000000000","48.7600000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,461,"5.0000000000000000","Very Fresh","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",,"Sandy",,,,2,"42.9400000000000000","1.5000000000000000",25,"non-calcareous"
1419,"2003","BP","Boreal Plain","G12","La Corne Plain","BP25","Willow shrubby rich fen","Wet humic organic",,,"SALISPP","GRAMSPP","BRYOSPP","81.5200000000000000","82.6200000000000000",6,"Depression",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,461,"6.0000000000000000","Moderately Moist","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","23","Melanic","GEL","Gleyed Eluviated",,"Sandy",,,,12,"7.2600000000000000","81.0050000000000000",12,"non-calcareous"
1421,"2003","BP","Boreal Plain","G12","La Corne Plain","BP1","June grass - mountain goldenrod grassland","Moderately fresh loamy sand",,"PINUBAN","PRUNVIR","SOLISP1","CLADMIT","10.0300000000000000","53.2300000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,456,"3.0000000000000000","Moderately Fresh","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","ORT","Orthic",,"Sandy",,,,2,"57.5300000000000000","2.2500000000000000",21,"non-calcareous"
1423,"2003","BP","Boreal Plain","G12","La Corne Plain","BP1","June grass - mountain goldenrod grassland","Moderately fresh loamy sand",,,"ARCTUVA","CARESIC","CLADMIT","38.0200000000000000","61.3200000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,459,"3.0000000000000000","Moderately Fresh","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","ORT","Orthic",,"Sandy",,,,2,"55.7600000000000000","0.7500000000000000",27,"non-calcareous"
1424,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP10","Trembling aspen - white spruce/feathermoss","Fresh silty loam","89.5000000000000000","POPUTRE","VIBUEDU","PETAPAL","HYLOSPL","81.0500000000000000","100.0500000000000000",3,"Mid Slope",42,"N",4,"5.0 – 9.0 degrees",2,"Rapid",0,520,"3.0000000000000000","Moderately Fresh","2.0000000000000000","Glacial-fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",39,"Loamy",,,,5,"102.7500000000000000","0.0000000000000000",21,"non-calcareous"
1425,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP3","Jack pine/feathermoss","Moderately fresh loamy sand","73.5000000000000000","PINUBAN","ALNUCRI","MAIACAN","PLEUSCH","169.4300000000000000","210.7300000000000000",7,"Level",275,"W",2,"0.5 – 2.0 degrees",2,"Rapid",0,465,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","GLE","Gleyed ",0,"Sandy",,,,5,"178.0200000000000000","1.2550000000000000",22,"non-calcareous"
1427,"2003","BP","Boreal Plain","G12","La Corne Plain","BP1","June grass - mountain goldenrod grassland","Moderately fresh loamy sand",,"PINUBAN","VACCMYR","SCHIPUR","CLADMIT","51.1200000000000000","77.8700000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,461,"6.0000000000000000","Moderately Moist","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",,"Sandy",,,,2,"65.5200000000000000","0.0000000000000000",28,"non-calcareous"
1428,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP13","White spruce - balsam fir/feathermoss","Fresh sandy clay loam","72.5000000000000000","PICEGLA","LONIDIO","CORNCAN","HYLOSPL","48.4000000000000000","116.3000000000000000",3,"Mid Slope",84,"E",2,"0.5 – 2.0 degrees",3,"Well",0,534,"3.0000000000000000","Moderately Fresh","2.0000000000000000","Glacial-fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",3,"Loamy",,,,20,"139.0400000000000000","0.2500000000000000",48,"non-calcareous"
1429,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP13","White spruce - balsam fir/feathermoss","Fresh sandy clay loam","101.6666641000000000","PICEGLA","VACCMYR","MERTPAN","HYLOSPL","73.5750000000000000","104.6750000000000000",1,"Crest",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,520,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",0,"Sandy",,,,11,"107.7100000000000000","0.0100000000000000",33,"non-calcareous"
1430,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP3","Jack pine/feathermoss","Moderately fresh loamy sand","68.0000000000000000","PINUBAN","VACCMYR","GRAMSPP","POLYPIL","104.1650000000000000","104.9650000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,465,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","GLE","Gleyed ",0,"Sandy",,,,3,"66.2700000000000000","36.7500000000000000",25,"non-calcareous"
1431,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP4","Jack pine - trembling aspen/feathermoss","Moderately fresh sand","40.7500000000000000","POPUTRE","VACCMYR","VIOLCAN","CLADRAN","86.0500000000000000","92.2500000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,469,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ORT","Orthic",0,"Sandy",,,,4,"100.5000000000000000","3.5000000000000000",34,"non-calcareous"
1432,"1999 2000","BP","Boreal Plain","E23","Whiteswan Upland","BP13","White spruce - balsam fir/feathermoss","Fresh sandy clay loam","104.0000000000000000","PICEGLA","VIBUEDU","ARALNUD","PTILCRI","113.3200000000000000","124.9200000000000000",2,"Upper Slope",170,"S",3,"2.0 – 5.0 degrees",2,"Rapid",0,,"3.0000000000000000","Moderately Fresh","6.0000000000000000","Eolian","5.0000000000000000","Brunisolic","8","Eutric				","GLE","Gleyed ",0,"Sandy",,,,7,"135.2700000000000000","0.0000000000000000",46,"non-calcareous"
1434,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP4","Jack pine - trembling aspen/feathermoss","Moderately fresh sand","48.7500000000000000","POPUBAL","ROSAACI","MAIACAN","EVERMES","111.1300000000000000","112.5300000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,473,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","GLE","Gleyed ",0,"Sandy",,,,7,"121.0300000000000000","0.7500000000000000",26,"non-calcareous"
1435,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP16","Balsam poplar - trembling aspen/prickly rose","Fresh clay loam","43.5000000000000000","POPUTRE","RIBEOXY","RUBUPUB","PHYSADS","188.7000000000000000","189.9000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,466,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","23","Melanic","ELU","Eluviated",0,"Sandy",,,,6,"179.5000000000000000","0.7500000000000000",23,"non-calcareous"
1437,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP5","Trembling aspen/prickly rose/grass","Fresh sand","44.2500000000000000","POPUTRE","ROSAACI","RUBUPUB","BRACSAL","125.9550000000000000","126.6550000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",4,"Moderately well",0,472,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ORT","Orthic",0,,,,,4,"127.5500000000000000","2.7500000000000000",32,"non-calcareous"
1438,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP16","Balsam poplar - trembling aspen/prickly rose","Fresh clay loam",,"POPUBAL","ALNURUG","EQUIPRA","HYPOPHY","188.9000000000000000","189.9000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",1,454,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",0,"Sandy",,132,,11,"177.7300000000000000","5.5000000000000000",24,"non-calcareous"
1443,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","55.5000000000000000","PICEMAR","LONIVIL","RUBUPUB","PLEUSCH","72.2000000000000000","160.0000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",6,"Poor",0,465,"8.0000000000000000","Very Moist","4.0000000000000000","Lacustrine","2.0000000000000000","Gleysolic","4","Luvic","HUM","Humic",0,"Loamy",,130,,4,"171.3200000000000000","1.7550000000000000",38,"very strongly calcareous"
1444,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP25","Willow shrubby rich fen","Wet humic organic",,,"RIBEOXY","CARESPP","CANDVIT","91.3650000000000000","92.5650000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",1,457,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","3","Humisol","TER","Terric",0,"Organic Fibric",,,,83,"11.2700000000000000","91.0000000000000000",27,"non-calcareous"
1445,"1999 2000","BP","Boreal Plain","G12","La Corne Plain","BP25","Willow shrubby rich fen","Wet humic organic",,,"SYMPALB","CARESPP","DREPADU","71.2800000000000000","73.0800000000000000",7,"Level",24,"N",3,"2.0 – 5.0 degrees",7,"Very poor",1,460,"10.0000000000000000","Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","1","Fibrisol","TER","Terric",0,"Organic Fibric",,137,,117,"39.5300000000000000","57.7500000000000000",27,"moderately calcareous"
